   1.5740840000000000e+01   1.5876580000000001e+01   1.6012319999999999e+01   1.6096740000000000e+01   1.6110759999999999e+01   1.6124780000000001e+01   1.5987299999999999e+01   1.5421099999999999e+01   1.4854900000000001e+01   1.4363730000000000e+01   1.4543229999999999e+01   1.4722730000000000e+01   1.4902240000000001e+01   1.5392049999999999e+01   1.5901640000000000e+01   1.6411220000000000e+01   1.6209759999999999e+01   1.5807320000000001e+01   1.5404880000000000e+01   1.4826160000000000e+01   1.4138990000000000e+01   1.3451829999999999e+01   1.2627490000000000e+01   1.1641240000000000e+01   1.0654980000000000e+01   9.9553119999999993e+00   9.9302650000000003e+00   9.9052170000000004e+00   9.8839260000000007e+00   9.8861679999999996e+00   9.8884100000000004e+00   9.8906519999999993e+00   9.7441560000000003e+00   9.5941840000000003e+00   9.4442120000000003e+00   9.1825770000000002e+00   8.8958739999999992e+00   8.6091719999999992e+00   8.2978819999999995e+00   7.9737080000000002e+00   7.6495350000000002e+00   7.3519139999999998e+00   7.0813079999999999e+00   6.8107020000000000e+00   6.6258049999999997e+00   6.6109070000000001e+00   6.5960089999999996e+00   6.6137860000000002e+00   6.7859340000000001e+00   6.9580820000000001e+00   7.1334679999999997e+00   7.5337090000000000e+00   7.9339500000000003e+00   8.3341910000000006e+00   8.6128110000000007e+00   8.8705900000000000e+00   9.1283680000000000e+00   9.2450480000000006e+00   9.2992819999999998e+00   9.3535160000000008e+00   9.0871060000000003e+00   8.5394349999999992e+00   7.9917639999999999e+00   7.4844730000000004e+00   7.0452839999999997e+00   6.6060949999999998e+00   6.3137780000000001e+00   6.5682660000000004e+00   6.8227539999999998e+00   7.0704969999999996e+00   7.1933319999999998e+00   7.3161659999999999e+00   7.4390010000000002e+00   7.5199990000000003e+00   7.5958649999999999e+00   7.6717310000000003e+00   7.8935139999999997e+00   8.1691979999999997e+00   8.4448819999999998e+00   8.5599249999999998e+00   8.5536610000000000e+00   8.5473970000000001e+00   8.4272659999999995e+00   8.1427739999999993e+00   7.8582820000000000e+00   7.6956470000000001e+00   7.9009999999999998e+00   8.1063539999999996e+00   8.3011379999999999e+00   8.3867499999999993e+00   8.4723620000000004e+00   8.5579739999999997e+00   8.3515979999999992e+00   8.1224919999999994e+00   7.8933859999999996e+00   7.7591060000000001e+00   7.6535859999999998e+00   7.5480660000000004e+00   7.4425460000000001e+00   7.2206200000000003e+00   6.9047120000000000e+00   6.5888039999999997e+00   6.2728960000000002e+00   5.9569879999999999e+00   5.6894270000000002e+00   5.4609019999999999e+00   5.2323760000000004e+00   5.0038499999999999e+00   4.7753240000000003e+00   4.7860699999999996e+00   4.9899950000000004e+00   5.1939200000000003e+00   5.3978450000000002e+00   5.6017700000000001e+00   5.6648170000000002e+00   5.6141240000000003e+00   5.5634319999999997e+00   5.5127389999999998e+00   5.4620470000000001e+00   5.5221419999999997e+00   5.6716829999999998e+00   5.8212250000000001e+00   5.9707660000000002e+00   6.1203070000000004e+00   6.3152229999999996e+00   6.5467719999999998e+00   6.7783210000000000e+00   7.0098700000000003e+00   7.2414189999999996e+00   7.4511700000000003e+00   7.6433220000000004e+00   7.8354749999999997e+00   8.0276270000000007e+00   8.2197800000000001e+00   8.4709760000000003e+00   8.7698429999999998e+00   9.0687099999999994e+00   9.3675770000000007e+00   9.6664440000000003e+00   9.8985489999999992e+00   1.0076750000000001e+01   1.0254960000000001e+01   1.0433160000000001e+01   1.0611359999999999e+01   1.0794580000000000e+01   1.0981859999999999e+01   1.1169129999999999e+01   1.1356410000000000e+01   1.1543680000000000e+01   1.1636630000000000e+01   1.1653409999999999e+01   1.1670199999999999e+01   1.1686990000000000e+01   1.1703770000000000e+01   1.1825910000000000e+01   1.2033099999999999e+01   1.2240290000000000e+01   1.2447480000000001e+01   1.2654669999999999e+01   1.2844500000000000e+01   1.3020300000000001e+01   1.3196099999999999e+01   1.3371910000000000e+01   1.3547710000000000e+01   1.3478560000000000e+01   1.3211639999999999e+01   1.2944730000000000e+01   1.2677809999999999e+01   1.2410890000000000e+01   1.2237600000000000e+01   1.2139900000000001e+01   1.2042190000000000e+01   1.1944490000000000e+01   1.1846780000000001e+01   1.1721220000000001e+01   1.1573160000000000e+01   1.1425090000000001e+01   1.1277030000000000e+01   1.1128970000000001e+01   1.0787870000000000e+01   1.0290910000000000e+01   9.7939509999999999e+00   9.2969939999999998e+00   8.8000360000000004e+00   8.4835790000000006e+00   8.3128519999999995e+00   8.1421259999999993e+00   7.9713989999999999e+00   7.8006719999999996e+00   7.6213980000000001e+00   7.4352220000000004e+00   7.2490459999999999e+00   7.0628700000000002e+00   6.8766949999999998e+00   6.8576400000000000e+00   6.9735129999999996e+00   7.0893860000000002e+00   7.2052589999999999e+00   7.3211320000000004e+00   7.5146649999999999e+00   7.7708969999999997e+00   8.0271290000000004e+00   8.2833609999999993e+00   8.5395930000000000e+00   8.9114190000000004e+00   9.3765699999999992e+00   9.8417209999999997e+00   1.0306870000000000e+01   1.0772019999999999e+01   1.0889680000000000e+01   1.0726789999999999e+01   1.0563890000000001e+01   1.0401000000000000e+01   1.0238099999999999e+01   1.0482120000000000e+01   1.1054650000000001e+01   1.1627190000000001e+01   1.2199730000000001e+01   1.2772270000000001e+01   1.3075030000000000e+01   1.3159979999999999e+01   1.3244930000000000e+01   1.3329879999999999e+01   1.3414830000000000e+01   1.3482799999999999e+01   1.3537070000000000e+01   1.3591340000000001e+01   1.3645610000000000e+01   1.3699880000000000e+01   1.3731249999999999e+01   1.3744130000000000e+01   1.3757009999999999e+01   1.3769880000000001e+01   1.3782760000000000e+01   1.4188269999999999e+01   1.4910769999999999e+01   1.5633279999999999e+01   1.6355779999999999e+01   1.7078279999999999e+01   1.7193610000000000e+01   1.6818739999999998e+01   1.6443870000000000e+01   1.6068999999999999e+01   1.5694120000000000e+01   1.5339689999999999e+01   1.5001760000000001e+01   1.4663830000000001e+01   1.4325910000000000e+01   1.3987980000000000e+01   1.3686109999999999e+01   1.3413349999999999e+01   1.3140599999999999e+01   1.2867839999999999e+01   1.2595090000000001e+01   1.2738550000000000e+01   1.3218040000000000e+01   1.3697540000000000e+01   1.4177030000000000e+01   1.4656530000000000e+01   1.5223190000000001e+01   1.5860239999999999e+01   1.6497280000000000e+01   1.7134319999999999e+01   1.7771370000000001e+01   1.8274680000000000e+01   1.8670020000000001e+01   1.9065359999999998e+01   1.9460699999999999e+01   1.9856040000000000e+01   1.9759979999999999e+01   1.9267170000000000e+01   1.8774360000000001e+01   1.8281559999999999e+01   1.7788750000000000e+01   1.7690940000000001e+01   1.7912030000000001e+01   1.8133120000000002e+01   1.8354209999999998e+01   1.8575299999999999e+01   1.9409089999999999e+01   2.0737549999999999e+01   2.2065999999999999e+01   2.3394459999999999e+01   2.4722909999999999e+01   2.5450099999999999e+01   2.5691830000000000e+01   2.5933570000000000e+01   2.6175300000000000e+01   2.6417040000000000e+01   2.7279689999999999e+01   2.8643640000000001e+01   3.0007590000000000e+01   3.1371540000000000e+01   3.2735489999999999e+01   3.3108590000000000e+01   3.2681719999999999e+01   3.2254860000000001e+01   3.1827990000000000e+01   3.1401119999999999e+01   3.0479970000000002e+01   2.9159759999999999e+01   2.7839549999999999e+01   2.6519340000000000e+01   2.5199120000000001e+01   2.4574330000000000e+01   2.4510990000000000e+01   2.4447640000000000e+01   2.4384300000000000e+01   2.4320959999999999e+01   2.4459340000000001e+01   2.4760580000000001e+01   2.5061820000000001e+01   2.5363060000000001e+01   2.5664310000000000e+01   2.5720310000000001e+01   2.5578320000000001e+01   2.5436330000000002e+01   2.5294339999999998e+01   2.5152349999999998e+01   2.4567499999999999e+01   2.3625090000000000e+01   2.2682690000000001e+01   2.1740279999999998e+01   2.0797879999999999e+01   2.0108799999999999e+01   1.9624240000000000e+01   1.9139679999999998e+01   1.8655120000000000e+01   1.8170570000000001e+01   1.8315490000000000e+01   1.8968640000000001e+01   1.9621790000000001e+01   2.0274940000000001e+01   2.0928090000000001e+01   2.1238720000000001e+01   2.1272810000000000e+01   2.1306899999999999e+01   2.1340990000000001e+01   2.1375080000000001e+01   2.1503399999999999e+01   2.1707799999999999e+01   2.1912189999999999e+01   2.2116589999999999e+01   2.2320989999999998e+01   2.2533120000000000e+01   2.2751490000000000e+01   2.2969850000000001e+01   2.3188220000000001e+01   2.3406590000000001e+01   2.3444790000000001e+01   2.3337540000000001e+01   2.3230290000000000e+01   2.3123030000000000e+01   2.3015779999999999e+01   2.2751370000000001e+01   2.2360090000000000e+01   2.1968800000000002e+01   2.1577510000000000e+01   2.1186229999999998e+01   2.0776859999999999e+01   2.0352900000000002e+01   1.9928930000000001e+01   1.9504970000000000e+01   1.9081000000000000e+01   1.8951210000000000e+01   1.9058910000000001e+01   1.9166609999999999e+01   1.9274310000000000e+01   1.9382010000000001e+01   1.9697990000000001e+01   2.0182130000000001e+01   2.0666280000000000e+01   2.1150420000000000e+01   2.1634560000000000e+01   2.1966239999999999e+01   2.2174810000000001e+01   2.2383379999999999e+01   2.2591960000000000e+01   2.2800529999999998e+01   2.2640149999999998e+01   2.2181880000000000e+01   2.1723620000000000e+01   2.1265360000000001e+01   2.0807089999999999e+01   2.0314150000000001e+01   1.9793199999999999e+01   1.9272250000000000e+01   1.8751300000000001e+01   1.8230350000000001e+01   1.7809320000000000e+01   1.7468969999999999e+01   1.7128609999999998e+01   1.6788260000000001e+01   1.6447900000000001e+01   1.6001870000000000e+01   1.5470510000000001e+01   1.4939159999999999e+01   1.4407800000000000e+01   1.3876450000000000e+01   1.3445140000000000e+01   1.3094620000000001e+01   1.2744090000000000e+01   1.2393560000000001e+01   1.2043030000000000e+01   1.1678710000000001e+01   1.1303240000000001e+01   1.0927780000000000e+01   1.0552310000000000e+01   1.0176850000000000e+01   1.0078650000000000e+01   1.0204319999999999e+01   1.0329990000000000e+01   1.0455660000000000e+01   1.0581329999999999e+01   1.0443470000000000e+01   1.0092860000000000e+01   9.7422459999999997e+00   9.3916319999999995e+00   9.0410179999999993e+00   8.6912360000000000e+00   8.3421249999999993e+00   7.9930149999999998e+00   7.6439050000000002e+00   7.2947939999999996e+00   7.1149410000000000e+00   7.0717379999999999e+00   7.0285359999999999e+00   6.9853329999999998e+00   6.9421309999999998e+00   7.1719450000000000e+00   7.6221839999999998e+00   8.0724230000000006e+00   8.5226620000000004e+00   8.9729010000000002e+00   9.1317909999999998e+00   9.0554559999999995e+00   8.9791220000000003e+00   8.9027879999999993e+00   8.8264530000000008e+00   8.7767189999999999e+00   8.7484610000000007e+00   8.7202029999999997e+00   8.6919450000000005e+00   8.6636869999999995e+00   8.8254500000000000e+00   9.1406279999999995e+00   9.4558070000000001e+00   9.7709860000000006e+00   1.0086169999999999e+01   1.0199999999999999e+01   1.0151280000000000e+01   1.0102550000000001e+01   1.0053830000000000e+01   1.0005110000000000e+01   9.8527880000000003e+00   9.6168300000000002e+00   9.3808720000000001e+00   9.1449140000000000e+00   8.9089559999999999e+00   8.5681119999999993e+00   8.1425870000000007e+00   7.7170620000000003e+00   7.2915359999999998e+00   6.8660110000000003e+00   6.7211900000000000e+00   6.8029979999999997e+00   6.8848060000000002e+00   6.9666150000000000e+00   7.0484229999999997e+00   7.0531030000000001e+00   6.9955109999999996e+00   6.9379179999999998e+00   6.8803260000000002e+00   6.8227339999999996e+00   6.5832009999999999e+00   6.1967749999999997e+00   5.8103490000000004e+00   5.4239240000000004e+00   5.0374980000000003e+00   4.8363160000000001e+00   4.7846929999999999e+00   4.7330699999999997e+00   4.6814479999999996e+00   4.6298250000000003e+00   4.6697059999999997e+00   4.7834630000000002e+00   4.8972210000000000e+00   5.0109779999999997e+00   5.1247360000000004e+00   5.3066870000000002e+00   5.5436940000000003e+00   5.7807009999999996e+00   6.0177090000000000e+00   6.2547160000000002e+00   6.4377700000000004e+00   6.5772630000000003e+00   6.7167570000000003e+00   6.8562500000000002e+00   6.9957430000000000e+00   7.3855050000000002e+00   7.9773250000000004e+00   8.5691450000000007e+00   9.1609649999999991e+00   9.7527849999999994e+00   1.0025600000000001e+01   1.0040870000000000e+01   1.0056139999999999e+01   1.0071410000000000e+01   1.0086679999999999e+01   1.0130870000000000e+01   1.0198390000000000e+01   1.0265919999999999e+01   1.0333449999999999e+01   1.0400980000000001e+01   1.0587130000000000e+01   1.0869050000000000e+01   1.1150969999999999e+01   1.1432890000000000e+01   1.1714820000000000e+01   1.2305280000000000e+01   1.3144850000000000e+01   1.3984430000000000e+01   1.4824000000000000e+01   1.5663570000000000e+01   1.5988899999999999e+01   1.5899060000000000e+01   1.5809210000000000e+01   1.5719370000000000e+01   1.5629519999999999e+01   1.5787610000000001e+01   1.6145879999999998e+01   1.6504140000000000e+01   1.6862410000000001e+01   1.7220669999999998e+01   1.7743240000000000e+01   1.8398450000000000e+01   1.9053660000000001e+01   1.9708870000000001e+01   2.0364090000000001e+01   2.0815220000000000e+01   2.1101590000000002e+01   2.1387960000000000e+01   2.1674340000000001e+01   2.1960709999999999e+01   2.2168379999999999e+01   2.2312529999999999e+01   2.2456669999999999e+01   2.2600809999999999e+01   2.2744949999999999e+01   2.3430350000000001e+01   2.4552740000000000e+01   2.5675129999999999e+01   2.6797519999999999e+01   2.7919910000000002e+01   2.9176179999999999e+01   3.0540559999999999e+01   3.1904940000000000e+01   3.3269320000000000e+01   3.4633690000000001e+01   3.5352089999999997e+01   3.5548940000000002e+01   3.5745790000000000e+01   3.5942650000000000e+01   3.6139499999999998e+01   3.6507770000000001e+01   3.7014429999999997e+01   3.7521090000000001e+01   3.8027749999999997e+01   3.8534419999999997e+01   3.8150869999999998e+01   3.7048600000000000e+01   3.5946339999999999e+01   3.4844070000000002e+01   3.3741799999999998e+01   3.3211489999999998e+01   3.3142949999999999e+01   3.3074410000000000e+01   3.3005870000000002e+01   3.2937330000000003e+01   3.3741109999999999e+01   3.5249169999999999e+01   3.6757230000000000e+01   3.8265290000000000e+01   3.9773350000000001e+01   3.9961539999999999e+01   3.9084119999999999e+01   3.8206699999999998e+01   3.7329270000000001e+01   3.6451850000000000e+01   3.5725999999999999e+01   3.5122509999999998e+01   3.4519030000000001e+01   3.3915550000000003e+01   3.3312060000000002e+01   3.3087479999999999e+01   3.3168810000000001e+01   3.3250140000000002e+01   3.3331470000000003e+01   3.3412790000000001e+01   3.2975639999999999e+01   3.2119880000000002e+01   3.1264119999999998e+01   3.0408359999999998e+01   2.9552600000000002e+01   2.8853870000000001e+01   2.8281920000000000e+01   2.7709959999999999e+01   2.7138010000000001e+01   2.6566050000000001e+01   2.6350860000000001e+01   2.6423710000000000e+01   2.6496549999999999e+01   2.6569400000000002e+01   2.6642250000000001e+01   2.6562919999999998e+01   2.6360720000000001e+01   2.6158519999999999e+01   2.5956320000000002e+01   2.5754120000000000e+01   2.5538010000000000e+01   2.5310669999999998e+01   2.5083320000000001e+01   2.4855979999999999e+01   2.4628640000000001e+01   2.4804390000000001e+01   2.5305579999999999e+01   2.5806780000000000e+01   2.6307970000000001e+01   2.6809159999999999e+01   2.7203150000000001e+01   2.7510600000000000e+01   2.7818040000000000e+01   2.8125480000000000e+01   2.8432919999999999e+01   2.8052420000000001e+01   2.7116510000000002e+01   2.6180589999999999e+01   2.5244679999999999e+01   2.4308759999999999e+01   2.3308859999999999e+01   2.2257300000000001e+01   2.1205729999999999e+01   2.0154170000000001e+01   1.9102599999999999e+01   1.8676060000000000e+01   1.8754140000000000e+01   1.8832220000000000e+01   1.8910290000000000e+01   1.8988370000000000e+01   1.9072489999999998e+01   1.9161490000000001e+01   1.9250499999999999e+01   1.9339500000000001e+01   1.9428500000000000e+01   1.9088570000000001e+01   1.8402349999999998e+01   1.7716130000000000e+01   1.7029910000000001e+01   1.6343689999999999e+01   1.5914820000000001e+01   1.5693730000000000e+01   1.5472650000000000e+01   1.5251560000000000e+01   1.5030469999999999e+01   1.5105440000000000e+01   1.5419420000000001e+01   1.5733409999999999e+01   1.6047400000000000e+01   1.6361390000000000e+01   1.6484210000000001e+01   1.6452700000000000e+01   1.6421180000000000e+01   1.6389659999999999e+01   1.6358149999999998e+01   1.6288820000000001e+01   1.6188970000000001e+01   1.6089110000000002e+01   1.5989250000000000e+01   1.5889400000000000e+01   1.5721170000000001e+01   1.5497730000000001e+01   1.5274290000000001e+01   1.5050850000000001e+01   1.4827420000000000e+01   1.4566520000000001e+01   1.4275390000000000e+01   1.3984249999999999e+01   1.3693110000000001e+01   1.3401980000000000e+01   1.2932919999999999e+01   1.2320220000000001e+01   1.1707530000000000e+01   1.1094830000000000e+01   1.0482130000000000e+01   1.0403950000000000e+01   1.0757320000000000e+01   1.1110690000000000e+01   1.1464060000000000e+01   1.1817440000000000e+01   1.2167080000000000e+01   1.2513719999999999e+01   1.2860350000000000e+01   1.3206989999999999e+01   1.3553630000000000e+01   1.3631380000000000e+01   1.3492030000000000e+01   1.3352690000000001e+01   1.3213340000000001e+01   1.3074000000000000e+01   1.2968620000000000e+01   1.2890650000000001e+01   1.2812690000000000e+01   1.2734730000000001e+01   1.2656770000000000e+01   1.2660860000000000e+01   1.2731210000000001e+01   1.2801560000000000e+01   1.2871900000000000e+01   1.2942250000000000e+01   1.2663130000000001e+01   1.2101850000000001e+01   1.1540570000000001e+01   1.0979300000000000e+01   1.0418020000000000e+01   1.0011850000000001e+01   9.7308939999999993e+00   9.4499410000000008e+00   9.1689880000000006e+00   8.8880350000000004e+00   8.8049420000000005e+00   8.8815950000000008e+00   8.9582479999999993e+00   9.0349009999999996e+00   9.1115539999999999e+00   9.2819489999999991e+00   9.5280269999999998e+00   9.7741039999999995e+00   1.0020180000000000e+01   1.0266260000000001e+01   1.0501090000000000e+01   1.0726830000000000e+01   1.0952570000000000e+01   1.1178310000000000e+01   1.1404050000000000e+01   1.1490250000000000e+01   1.1463780000000000e+01   1.1437310000000000e+01   1.1410840000000000e+01   1.1384380000000000e+01   1.1204680000000000e+01   1.0901280000000000e+01   1.0597870000000000e+01   1.0294470000000000e+01   9.9910599999999992e+00   9.9267000000000003e+00   1.0055339999999999e+01   1.0183970000000000e+01   1.0312609999999999e+01   1.0441250000000000e+01   1.0502409999999999e+01   1.0509090000000000e+01   1.0515770000000000e+01   1.0522449999999999e+01   1.0529140000000000e+01   1.0554460000000001e+01   1.0594849999999999e+01   1.0635230000000000e+01   1.0675610000000001e+01   1.0715990000000000e+01   1.0773040000000000e+01   1.0843560000000000e+01   1.0914070000000001e+01   1.0984579999999999e+01   1.1055099999999999e+01   1.1291630000000000e+01   1.1662200000000000e+01   1.2032769999999999e+01   1.2403340000000000e+01   1.2773910000000001e+01   1.3064109999999999e+01   1.3289410000000000e+01   1.3514709999999999e+01   1.3740010000000000e+01   1.3965310000000001e+01   1.4777790000000000e+01   1.6064319999999999e+01   1.7350860000000001e+01   1.8637400000000000e+01   1.9923929999999999e+01   2.0633500000000002e+01   2.0877240000000000e+01   2.1120989999999999e+01   2.1364730000000002e+01   2.1608470000000001e+01   2.1677150000000001e+01   2.1604479999999999e+01   2.1531810000000000e+01   2.1459150000000001e+01   2.1386479999999999e+01   2.1210640000000001e+01   2.0951519999999999e+01   2.0692390000000000e+01   2.0433260000000001e+01   2.0174140000000001e+01   1.9656450000000000e+01   1.8930009999999999e+01   1.8203579999999999e+01   1.7477139999999999e+01   1.6750699999999998e+01   1.6224509999999999e+01   1.5859970000000001e+01   1.5495440000000000e+01   1.5130910000000000e+01   1.4766380000000000e+01   1.4353320000000000e+01   1.3901090000000000e+01   1.3448850000000000e+01   1.2996620000000000e+01   1.2544390000000000e+01   1.2185560000000001e+01   1.1902150000000001e+01   1.1618740000000001e+01   1.1335330000000001e+01   1.1051920000000001e+01   1.0742880000000000e+01   1.0413160000000000e+01   1.0083430000000000e+01   9.7537020000000005e+00   9.4239750000000004e+00   9.0475200000000005e+00   8.6333389999999994e+00   8.2191589999999994e+00   7.8049780000000002e+00   7.3907970000000001e+00   7.1879059999999999e+00   7.1556020000000000e+00   7.1232970000000000e+00   7.0909930000000001e+00   7.0586890000000002e+00   7.1997049999999998e+00   7.4806549999999996e+00   7.7616040000000002e+00   8.0425529999999998e+00   8.3235019999999995e+00   8.5842960000000001e+00   8.8288189999999993e+00   9.0733420000000002e+00   9.3178649999999994e+00   9.5623880000000003e+00   9.7757199999999997e+00   9.9638700000000000e+00   1.0152020000000000e+01   1.0340170000000001e+01   1.0528320000000001e+01   1.0760130000000000e+01   1.1027189999999999e+01   1.1294250000000000e+01   1.1561310000000001e+01   1.1828370000000000e+01   1.2070300000000000e+01   1.2291930000000001e+01   1.2513570000000000e+01   1.2735200000000001e+01   1.2956830000000000e+01   1.2752950000000000e+01   1.2205530000000000e+01   1.1658099999999999e+01   1.1110680000000000e+01   1.0563250000000000e+01   1.0122890000000000e+01   9.7689730000000008e+00   9.4150530000000003e+00   9.0611339999999991e+00   8.7072140000000005e+00   8.4946300000000008e+00   8.3961550000000003e+00   8.2976799999999997e+00   8.1992049999999992e+00   8.1007300000000004e+00   7.8602460000000001e+00   7.5051079999999999e+00   7.1499709999999999e+00   6.7948329999999997e+00   6.4396959999999996e+00   6.3675870000000003e+00   6.5239849999999997e+00   6.6803840000000001e+00   6.8367820000000004e+00   6.9931809999999999e+00   7.0173949999999996e+00   6.9348879999999999e+00   6.8523820000000004e+00   6.7698749999999999e+00   6.6873690000000003e+00   6.4747810000000001e+00   6.1571709999999999e+00   5.8395619999999999e+00   5.5219519999999997e+00   5.2043419999999996e+00   5.1365369999999997e+00   5.2704139999999997e+00   5.4042919999999999e+00   5.5381700000000000e+00   5.6720480000000002e+00   5.7551139999999998e+00   5.7971560000000002e+00   5.8391979999999997e+00   5.8812400000000000e+00   5.9232820000000004e+00   5.8993880000000001e+00   5.8222579999999997e+00   5.7451290000000004e+00   5.6680000000000001e+00   5.5908699999999998e+00   5.5313800000000004e+00   5.4861319999999996e+00   5.4408830000000004e+00   5.3956350000000004e+00   5.3503860000000003e+00   5.4401760000000001e+00   5.6389909999999999e+00   5.8378050000000004e+00   6.0366200000000001e+00   6.2354349999999998e+00   6.3455670000000000e+00   6.3841000000000001e+00   6.4226330000000003e+00   6.4611660000000004e+00   6.4996989999999997e+00   6.4559259999999998e+00   6.3456999999999999e+00   6.2354750000000001e+00   6.1252500000000003e+00   6.0150240000000004e+00   6.0061410000000004e+00   6.0790780000000000e+00   6.1520140000000003e+00   6.2249509999999999e+00   6.2978880000000004e+00   6.2914440000000003e+00   6.2209130000000004e+00   6.1503819999999996e+00   6.0798500000000004e+00   6.0093189999999996e+00   5.9805380000000001e+00   5.9854649999999996e+00   5.9903930000000001e+00   5.9953200000000004e+00   6.0002469999999999e+00   5.9446510000000004e+00   5.8401899999999998e+00
