t, , 
0.030000, 3.559153e-01,
0.040000, 4.959713e-01,
0.050000, 6.374556e-01,
0.060000, 7.791447e-01,
0.070000, 9.179743e-01,
0.080000, 1.056804e+00,
0.090000, 1.169705e+00,
0.100000, 1.269749e+00,
0.110000, 1.369793e+00,
0.120000, 1.467358e+00,
0.130000, 1.562522e+00,
0.140000, 1.657686e+00,
0.150000, 1.750564e+00,
0.160000, 1.839150e+00,
0.170000, 1.927737e+00,
0.180000, 2.014440e+00,
0.190000, 2.092959e+00,
0.200000, 2.171478e+00,
0.210000, 2.249666e+00,
0.220000, 2.315723e+00,
0.230000, 2.381781e+00,
0.240000, 2.447838e+00,
0.250000, 2.500721e+00,
0.260000, 2.551565e+00,
0.270000, 2.602410e+00,
0.280000, 2.639194e+00,
0.290000, 2.670111e+00,
0.300000, 2.701028e+00,
0.310000, 2.731267e+00,
0.320000, 2.760941e+00,
0.330000, 2.790614e+00,
0.340000, 2.822135e+00,
0.350000, 2.856611e+00,
0.360000, 2.891087e+00,
0.370000, 2.920004e+00,
0.380000, 2.929671e+00,
0.390000, 2.939339e+00,
0.400000, 2.947648e+00,
0.410000, 2.935960e+00,
0.420000, 2.924272e+00,
0.430000, 2.912584e+00,
0.440000, 2.890297e+00,
0.450000, 2.866873e+00,
0.460000, 2.843449e+00,
0.470000, 2.829398e+00,
0.480000, 2.818595e+00,
0.490000, 2.807793e+00,
0.500000, 2.802772e+00,
0.510000, 2.801903e+00,
0.520000, 2.801034e+00,
0.530000, 2.798934e+00,
0.540000, 2.795146e+00,
0.550000, 2.791359e+00,
0.560000, 2.788093e+00,
0.570000, 2.786305e+00,
0.580000, 2.784516e+00,
0.590000, 2.782670e+00,
0.600000, 2.780304e+00,
0.610000, 2.777937e+00,
0.620000, 2.775571e+00,
0.630000, 2.756798e+00,
0.640000, 2.736979e+00,
0.650000, 2.717161e+00,
0.660000, 2.698583e+00,
0.670000, 2.680355e+00,
0.680000, 2.662128e+00,
0.690000, 2.653336e+00,
0.700000, 2.650350e+00,
0.710000, 2.647363e+00,
0.720000, 2.640688e+00,
0.730000, 2.629660e+00,
0.740000, 2.618631e+00,
0.750000, 2.602115e+00,
0.760000, 2.572679e+00,
0.770000, 2.543244e+00,
0.780000, 2.510392e+00,
0.790000, 2.456140e+00,
0.800000, 2.401887e+00,
0.810000, 2.347634e+00,
0.820000, 2.292440e+00,
0.830000, 2.237224e+00,
0.840000, 2.182008e+00,
0.850000, 2.131352e+00,
0.860000, 2.081720e+00,
0.870000, 2.032087e+00,
0.880000, 1.984751e+00,
0.890000, 1.938618e+00,
0.900000, 1.892485e+00,
0.910000, 1.846549e+00,
0.920000, 1.800816e+00,
0.930000, 1.755082e+00,
0.940000, 1.709056e+00,
0.950000, 1.662453e+00,
0.960000, 1.615850e+00,
0.970000, 1.569323e+00,
0.980000, 1.523154e+00,
0.990000, 1.476984e+00,
1.000000, 1.430882e+00,
1.010000, 1.389427e+00,
1.020000, 1.347971e+00,
1.030000, 1.306516e+00,
1.040000, 1.272045e+00,
1.050000, 1.238771e+00,
1.060000, 1.205497e+00,
1.070000, 1.180923e+00,
1.080000, 1.160199e+00,
1.090000, 1.139476e+00,
1.100000, 1.123940e+00,
1.110000, 1.112955e+00,
1.120000, 1.101970e+00,
1.130000, 1.092646e+00,
1.140000, 1.086124e+00,
1.150000, 1.079602e+00,
1.160000, 1.071424e+00,
1.170000, 1.057078e+00,
1.180000, 1.042732e+00,
1.190000, 1.027979e+00,
1.200000, 1.005694e+00,
1.210000, 9.834094e-01,
1.220000, 9.611247e-01,
1.230000, 9.429808e-01,
1.240000, 9.253448e-01,
1.250000, 9.077088e-01,
1.260000, 8.936539e-01,
1.270000, 8.809217e-01,
1.280000, 8.681896e-01,
1.290000, 8.575993e-01,
1.300000, 8.486263e-01,
1.310000, 8.396534e-01,
1.320000, 8.334665e-01,
1.330000, 8.313011e-01,
1.340000, 8.291356e-01,
1.350000, 8.273584e-01,
1.360000, 8.267534e-01,
1.370000, 8.261484e-01,
1.380000, 8.251158e-01,
1.390000, 8.196670e-01,
1.400000, 8.142183e-01,
1.410000, 8.087695e-01,
1.420000, 8.058520e-01,
1.430000, 8.031316e-01,
1.440000, 8.004112e-01,
1.450000, 8.001231e-01,
1.460000, 8.005726e-01,
1.470000, 8.010222e-01,
1.480000, 8.014717e-01,
1.490000, 7.997176e-01,
1.500000, 7.961844e-01,
1.510000, 7.926512e-01,
1.520000, 7.891179e-01,
1.530000, 7.855847e-01,
1.540000, 7.807623e-01,
1.550000, 7.748992e-01,
1.560000, 7.690361e-01,
1.570000, 7.631730e-01,
1.580000, 7.573098e-01,
1.590000, 7.476255e-01,
1.600000, 7.348562e-01,
1.610000, 7.220869e-01,
1.620000, 7.093175e-01,
1.630000, 6.965482e-01,
1.640000, 6.817228e-01,
1.650000, 6.652375e-01,
1.660000, 6.487521e-01,
1.670000, 6.322667e-01,
1.680000, 6.157813e-01,
1.690000, 6.031650e-01,
1.700000, 5.936725e-01,
1.710000, 5.841799e-01,
1.720000, 5.746873e-01,
1.730000, 5.651948e-01,
1.740000, 5.565184e-01,
1.750000, 5.485009e-01,
1.760000, 5.404835e-01,
1.770000, 5.324661e-01,
1.780000, 5.244486e-01,
1.790000, 5.192590e-01,
1.800000, 5.163524e-01,
1.810000, 5.134458e-01,
1.820000, 5.105391e-01,
1.830000, 5.076325e-01,
1.840000, 5.085412e-01,
1.850000, 5.125301e-01,
1.860000, 5.165191e-01,
1.870000, 5.205080e-01,
1.880000, 5.244970e-01,
1.890000, 5.314768e-01,
1.900000, 5.408712e-01,
1.910000, 5.502657e-01,
1.920000, 5.596601e-01,
1.930000, 5.690546e-01,
1.940000, 5.828743e-01,
1.950000, 6.002667e-01,
1.960000, 6.176591e-01,
1.970000, 6.350515e-01,
1.980000, 6.524440e-01,
1.990000, 6.716827e-01,
2.000000, 6.924121e-01,
2.010000, 7.131415e-01,
2.020000, 7.338710e-01,
2.030000, 7.546004e-01,
2.040000, 7.768508e-01,
2.050000, 8.003294e-01,
2.060000, 8.238079e-01,
2.070000, 8.472865e-01,
2.080000, 8.707650e-01,
2.090000, 8.920215e-01,
2.100000, 9.114840e-01,
2.110000, 9.309465e-01,
2.120000, 9.504091e-01,
2.130000, 9.698716e-01,
2.140000, 9.910487e-01,
2.150000, 1.013610e+00,
2.160000, 1.036172e+00,
2.170000, 1.058733e+00,
2.180000, 1.081294e+00,
2.190000, 1.105188e+00,
2.200000, 1.130158e+00,
2.210000, 1.155128e+00,
2.220000, 1.180098e+00,
2.230000, 1.205068e+00,
2.240000, 1.221772e+00,
2.250000, 1.231802e+00,
2.260000, 1.241833e+00,
2.270000, 1.251864e+00,
2.280000, 1.261894e+00,
2.290000, 1.267524e+00,
2.300000, 1.269600e+00,
2.310000, 1.271677e+00,
2.320000, 1.273753e+00,
2.330000, 1.275830e+00,
2.340000, 1.274172e+00,
2.350000, 1.269499e+00,
2.360000, 1.264826e+00,
2.370000, 1.260153e+00,
2.380000, 1.255481e+00,
2.390000, 1.242255e+00,
2.400000, 1.222124e+00,
2.410000, 1.201993e+00,
2.420000, 1.181863e+00,
2.430000, 1.161732e+00,
2.440000, 1.139683e+00,
2.450000, 1.116087e+00,
2.460000, 1.092490e+00,
2.470000, 1.068894e+00,
2.480000, 1.045297e+00,
2.490000, 1.021353e+00,
2.500000, 9.971270e-01,
2.510000, 9.729015e-01,
2.520000, 9.486759e-01,
2.530000, 9.244503e-01,
2.540000, 9.043978e-01,
2.550000, 8.877146e-01,
2.560000, 8.710314e-01,
2.570000, 8.543482e-01,
2.580000, 8.376650e-01,
2.590000, 8.272698e-01,
2.600000, 8.219514e-01,
2.610000, 8.166330e-01,
2.620000, 8.113145e-01,
2.630000, 8.059961e-01,
2.640000, 8.103435e-01,
2.650000, 8.224946e-01,
2.660000, 8.346457e-01,
2.670000, 8.467969e-01,
2.680000, 8.589480e-01,
2.690000, 8.679021e-01,
2.700000, 8.742749e-01,
2.710000, 8.806478e-01,
2.720000, 8.870207e-01,
2.730000, 8.933936e-01,
2.740000, 9.101483e-01,
2.750000, 9.352850e-01,
2.760000, 9.604216e-01,
2.770000, 9.855583e-01,
2.780000, 1.010695e+00,
2.790000, 1.035500e+00,
2.800000, 1.060037e+00,
2.810000, 1.084573e+00,
2.820000, 1.109110e+00,
2.830000, 1.133647e+00,
2.840000, 1.156190e+00,
2.850000, 1.177122e+00,
2.860000, 1.198055e+00,
2.870000, 1.218987e+00,
2.880000, 1.239920e+00,
2.890000, 1.258219e+00,
2.900000, 1.274392e+00,
2.910000, 1.290566e+00,
2.920000, 1.306739e+00,
2.930000, 1.322912e+00,
2.940000, 1.354389e+00,
2.950000, 1.398221e+00,
2.960000, 1.442053e+00,
2.970000, 1.485886e+00,
2.980000, 1.529718e+00,
2.990000, 1.561227e+00,
3.000000, 1.582786e+00,
3.010000, 1.604346e+00,
3.020000, 1.625905e+00,
3.030000, 1.647464e+00,
3.040000, 1.656342e+00,
3.050000, 1.654981e+00,
3.060000, 1.653620e+00,
3.070000, 1.652259e+00,
3.080000, 1.650899e+00,
3.090000, 1.641966e+00,
3.100000, 1.626920e+00,
3.110000, 1.611875e+00,
3.120000, 1.596829e+00,
3.130000, 1.581784e+00,
3.140000, 1.577760e+00,
3.150000, 1.582634e+00,
3.160000, 1.587509e+00,
3.170000, 1.592384e+00,
3.180000, 1.597258e+00,
3.190000, 1.618034e+00,
3.200000, 1.651648e+00,
3.210000, 1.685261e+00,
3.220000, 1.718875e+00,
3.230000, 1.752489e+00,
3.240000, 1.794439e+00,
3.250000, 1.843120e+00,
3.260000, 1.891801e+00,
3.270000, 1.940482e+00,
3.280000, 1.989163e+00,
3.290000, 2.019844e+00,
3.300000, 2.035992e+00,
3.310000, 2.052140e+00,
3.320000, 2.068288e+00,
3.330000, 2.084435e+00,
3.340000, 2.101156e+00,
3.350000, 2.118338e+00,
3.360000, 2.135521e+00,
3.370000, 2.152703e+00,
3.380000, 2.169886e+00,
3.390000, 2.223820e+00,
3.400000, 2.307426e+00,
3.410000, 2.391033e+00,
3.420000, 2.474639e+00,
3.430000, 2.558246e+00,
3.440000, 2.642463e+00,
3.450000, 2.727175e+00,
3.460000, 2.811887e+00,
3.470000, 2.896599e+00,
3.480000, 2.981311e+00,
3.490000, 3.105445e+00,
3.500000, 3.261409e+00,
3.510000, 3.417373e+00,
3.520000, 3.573336e+00,
3.530000, 3.729300e+00,
3.540000, 3.853668e+00,
3.550000, 3.952529e+00,
3.560000, 4.051389e+00,
3.570000, 4.150249e+00,
3.580000, 4.249110e+00,
3.590000, 4.285513e+00,
3.600000, 4.271492e+00,
3.610000, 4.257470e+00,
3.620000, 4.243449e+00,
3.630000, 4.229428e+00,
3.640000, 4.205621e+00,
3.650000, 4.173914e+00,
3.660000, 4.142207e+00,
3.670000, 4.110500e+00,
3.680000, 4.078793e+00,
3.690000, 4.058830e+00,
3.700000, 4.048348e+00,
3.710000, 4.037866e+00,
3.720000, 4.027385e+00,
3.730000, 4.016903e+00,
3.740000, 4.004609e+00,
3.750000, 3.990851e+00,
3.760000, 3.977094e+00,
3.770000, 3.963336e+00,
3.780000, 3.949579e+00,
3.790000, 3.909913e+00,
3.800000, 3.849329e+00,
3.810000, 3.788746e+00,
3.820000, 3.728162e+00,
3.830000, 3.667579e+00,
3.840000, 3.597448e+00,
3.850000, 3.519609e+00,
3.860000, 3.441770e+00,
3.870000, 3.363931e+00,
3.880000, 3.286093e+00,
3.890000, 3.234438e+00,
3.900000, 3.203925e+00,
3.910000, 3.173411e+00,
3.920000, 3.142897e+00,
3.930000, 3.112383e+00,
3.940000, 3.089468e+00,
3.950000, 3.072688e+00,
3.960000, 3.055908e+00,
3.970000, 3.039128e+00,
3.980000, 3.022347e+00,
3.990000, 3.014306e+00,
4.000000, 3.013319e+00,
4.010000, 3.012333e+00,
4.020000, 3.011346e+00,
4.030000, 3.010359e+00,
4.040000, 3.016714e+00,
4.050000, 3.028996e+00,
4.060000, 3.041278e+00,
4.070000, 3.053560e+00,
4.080000, 3.065841e+00,
4.090000, 3.074236e+00,
4.100000, 3.079491e+00,
4.110000, 3.084746e+00,
4.120000, 3.090002e+00,
4.130000, 3.095257e+00,
4.140000, 3.088116e+00,
4.150000, 3.070967e+00,
4.160000, 3.053817e+00,
4.170000, 3.036667e+00,
4.180000, 3.019518e+00,
4.190000, 2.991327e+00,
4.200000, 2.954224e+00,
4.210000, 2.917120e+00,
4.220000, 2.880016e+00,
4.230000, 2.842912e+00,
4.240000, 2.811687e+00,
4.250000, 2.785209e+00,
4.260000, 2.758730e+00,
4.270000, 2.732252e+00,
4.280000, 2.705773e+00,
4.290000, 2.696665e+00,
4.300000, 2.701581e+00,
4.310000, 2.706497e+00,
4.320000, 2.711413e+00,
4.330000, 2.716329e+00,
4.340000, 2.728725e+00,
4.350000, 2.747160e+00,
4.360000, 2.765595e+00,
4.370000, 2.784031e+00,
4.380000, 2.802466e+00,
4.390000, 2.806716e+00,
4.400000, 2.799513e+00,
4.410000, 2.792311e+00,
4.420000, 2.785109e+00,
4.430000, 2.777906e+00,
4.440000, 2.756076e+00,
4.450000, 2.722436e+00,
4.460000, 2.688796e+00,
4.470000, 2.655157e+00,
4.480000, 2.621517e+00,
4.490000, 2.582095e+00,
4.500000, 2.538006e+00,
4.510000, 2.493916e+00,
4.520000, 2.449827e+00,
4.530000, 2.405737e+00,
4.540000, 2.355152e+00,
4.550000, 2.299322e+00,
4.560000, 2.243493e+00,
4.570000, 2.187663e+00,
4.580000, 2.131833e+00,
4.590000, 2.075282e+00,
4.600000, 2.018148e+00,
4.610000, 1.961013e+00,
4.620000, 1.903879e+00,
4.630000, 1.846745e+00,
4.640000, 1.790351e+00,
4.650000, 1.734556e+00,
4.660000, 1.678760e+00,
4.670000, 1.622964e+00,
4.680000, 1.567168e+00,
4.690000, 1.520893e+00,
4.700000, 1.482304e+00,
4.710000, 1.443715e+00,
4.720000, 1.405126e+00,
4.730000, 1.366538e+00,
4.740000, 1.328644e+00,
4.750000, 1.291311e+00,
4.760000, 1.253978e+00,
4.770000, 1.216646e+00,
4.780000, 1.179313e+00,
4.790000, 1.141597e+00,
4.800000, 1.103572e+00,
4.810000, 1.065548e+00,
4.820000, 1.027523e+00,
4.830000, 9.894982e-01,
4.840000, 9.557112e-01,
4.850000, 9.253455e-01,
4.860000, 8.949799e-01,
4.870000, 8.646143e-01,
4.880000, 8.342487e-01,
4.890000, 8.152207e-01,
4.900000, 8.053464e-01,
4.910000, 7.954720e-01,
4.920000, 7.855977e-01,
4.930000, 7.757233e-01,
4.940000, 7.672860e-01,
4.950000, 7.600089e-01,
4.960000, 7.527318e-01,
4.970000, 7.454547e-01,
4.980000, 7.381776e-01,
4.990000, 7.315237e-01,
5.000000, 7.253730e-01,
5.010000, 7.192223e-01,
5.020000, 7.130716e-01,
5.030000, 7.069208e-01,
5.040000, 7.068834e-01,
5.050000, 7.117815e-01,
5.060000, 7.166796e-01,
5.070000, 7.215777e-01,
5.080000, 7.264758e-01,
5.090000, 7.307280e-01,
5.100000, 7.344588e-01,
5.110000, 7.381896e-01,
5.120000, 7.419204e-01,
5.130000, 7.456511e-01,
5.140000, 7.450264e-01,
5.150000, 7.408852e-01,
5.160000, 7.367440e-01,
5.170000, 7.326028e-01,
5.180000, 7.284616e-01,
5.190000, 7.183784e-01,
5.200000, 7.034979e-01,
5.210000, 6.886174e-01,
5.220000, 6.737369e-01,
5.230000, 6.588564e-01,
5.240000, 6.461093e-01,
5.250000, 6.350846e-01,
5.260000, 6.240600e-01,
5.270000, 6.130353e-01,
5.280000, 6.020106e-01,
