//t, Inflow, t, SolidsInflowConcentration, t, Coagulant_Concentration, t, Solids_Concentration, 
0.000000, 0.000000e+00,0.000000, 0.000000e+00,0.000000, 0.000000e+00,0.000000, 0.000000e+00,
0.010000, 3.108813e+00,0.010000, 9.287366e+00,0.010000, 7.647266e+00,0.010000, 8.214648e-03,
0.020000, 3.108813e+00,0.020000, 8.613842e+00,0.020000, 7.296462e+00,0.020000, 1.897742e-02,
0.030000, 3.108813e+00,0.030000, 7.940318e+00,0.030000, 6.945658e+00,0.030000, 3.248853e-02,
0.040000, 3.108813e+00,0.040000, 7.266794e+00,0.040000, 6.594854e+00,0.040000, 4.721829e-02,
0.050000, 3.108813e+00,0.050000, 6.854614e+00,0.050000, 6.378204e+00,0.050000, 6.220964e-02,
0.060000, 3.108813e+00,0.060000, 6.511678e+00,0.060000, 6.197098e+00,0.060000, 7.721973e-02,
0.070000, 3.108813e+00,0.070000, 6.430086e+00,0.070000, 6.150146e+00,0.070000, 9.124165e-02,
0.080000, 3.108813e+00,0.080000, 6.348494e+00,0.080000, 6.103194e+00,0.080000, 1.052636e-01,
0.090000, 3.108813e+00,0.090000, 6.092120e+00,0.090000, 5.937884e+00,0.090000, 1.161959e-01,
0.100000, 3.108813e+00,0.100000, 5.749081e+00,0.100000, 5.713887e+00,0.100000, 1.255963e-01,
0.110000, 3.108813e+00,0.110000, 5.406043e+00,0.110000, 5.489889e+00,0.110000, 1.349967e-01,
0.120000, 3.108813e+00,0.120000, 4.914466e+00,0.120000, 5.165306e+00,0.120000, 1.439289e-01,
0.130000, 3.108813e+00,0.130000, 4.279044e+00,0.130000, 4.743314e+00,0.130000, 1.524079e-01,
0.140000, 3.108813e+00,0.140000, 3.643622e+00,0.140000, 4.321322e+00,0.140000, 1.608868e-01,
0.150000, 3.108813e+00,0.150000, 3.261966e+00,0.150000, 4.071957e+00,0.150000, 1.688379e-01,
0.160000, 3.108813e+00,0.160000, 3.356741e+00,0.160000, 4.146691e+00,0.160000, 1.757980e-01,
0.170000, 3.108813e+00,0.170000, 3.451516e+00,0.170000, 4.221424e+00,0.170000, 1.827582e-01,
0.180000, 3.108813e+00,0.180000, 3.562946e+00,0.180000, 4.306784e+00,0.180000, 1.892535e-01,
0.190000, 3.108813e+00,0.190000, 3.746766e+00,0.190000, 4.438331e+00,0.190000, 1.937288e-01,
0.200000, 3.108813e+00,0.200000, 3.930587e+00,0.200000, 4.569878e+00,0.200000, 1.982040e-01,
0.210000, 3.108813e+00,0.210000, 4.114338e+00,0.210000, 4.701154e+00,0.210000, 2.026471e-01,
0.220000, 3.108813e+00,0.220000, 4.295536e+00,0.220000, 4.822468e+00,0.220000, 2.059110e-01,
0.230000, 3.108813e+00,0.230000, 4.476734e+00,0.230000, 4.943782e+00,0.230000, 2.091750e-01,
0.240000, 3.108813e+00,0.240000, 4.657932e+00,0.240000, 5.065096e+00,0.240000, 2.124390e-01,
0.250000, 3.108813e+00,0.250000, 4.674226e+00,0.250000, 5.076781e+00,0.250000, 2.153965e-01,
0.260000, 3.108813e+00,0.260000, 4.665015e+00,0.260000, 5.071509e+00,0.260000, 2.183066e-01,
0.270000, 3.108813e+00,0.270000, 4.655804e+00,0.270000, 5.066237e+00,0.270000, 2.212167e-01,
0.280000, 3.108813e+00,0.280000, 4.629403e+00,0.280000, 5.048641e+00,0.280000, 2.241686e-01,
0.290000, 3.108813e+00,0.290000, 4.595827e+00,0.290000, 5.025901e+00,0.290000, 2.271380e-01,
0.300000, 3.108813e+00,0.300000, 4.562252e+00,0.300000, 5.003162e+00,0.300000, 2.301074e-01,
0.310000, 3.108813e+00,0.310000, 4.682670e+00,0.310000, 5.078680e+00,0.310000, 2.329589e-01,
0.320000, 3.108813e+00,0.320000, 4.931620e+00,0.320000, 5.236210e+00,0.320000, 2.357121e-01,
0.330000, 3.108813e+00,0.330000, 5.180570e+00,0.330000, 5.393740e+00,0.330000, 2.384654e-01,
0.340000, 3.108813e+00,0.340000, 5.283521e+00,0.340000, 5.456476e+00,0.340000, 2.410744e-01,
0.350000, 3.108813e+00,0.350000, 5.152827e+00,0.350000, 5.367513e+00,0.350000, 2.434527e-01,
0.360000, 3.108813e+00,0.360000, 5.022134e+00,0.360000, 5.278549e+00,0.360000, 2.458310e-01,
0.370000, 3.108813e+00,0.370000, 4.825118e+00,0.370000, 5.146524e+00,0.370000, 2.482639e-01,
0.380000, 3.108813e+00,0.380000, 4.398442e+00,0.380000, 4.865386e+00,0.380000, 2.508857e-01,
0.390000, 3.108813e+00,0.390000, 3.971766e+00,0.390000, 4.584248e+00,0.390000, 2.535074e-01,
0.400000, 3.108813e+00,0.400000, 3.626575e+00,0.400000, 4.354063e+00,0.400000, 2.561008e-01,
0.410000, 3.108813e+00,0.410000, 4.481505e+00,0.410000, 4.874318e+00,0.410000, 2.582748e-01,
0.420000, 3.108813e+00,0.420000, 5.336436e+00,0.420000, 5.394573e+00,0.420000, 2.604488e-01,
0.430000, 3.108813e+00,0.430000, 6.191366e+00,0.430000, 5.914828e+00,0.430000, 2.626229e-01,
0.440000, 3.108813e+00,0.440000, 6.723110e+00,0.440000, 6.240946e+00,0.440000, 2.634970e-01,
0.450000, 3.108813e+00,0.450000, 7.220173e+00,0.450000, 6.546230e+00,0.450000, 2.642317e-01,
0.460000, 3.108813e+00,0.460000, 7.717235e+00,0.460000, 6.851514e+00,0.460000, 2.649663e-01,
0.470000, 3.108813e+00,0.470000, 7.782512e+00,0.470000, 6.896698e+00,0.470000, 2.665098e-01,
0.480000, 3.108813e+00,0.480000, 7.698118e+00,0.480000, 6.851722e+00,0.480000, 2.683336e-01,
0.490000, 3.108813e+00,0.490000, 7.613724e+00,0.490000, 6.806746e+00,0.490000, 2.701573e-01,
0.500000, 3.108813e+00,0.500000, 7.635726e+00,0.500000, 6.818227e+00,0.500000, 2.728012e-01,
0.510000, 3.108813e+00,0.510000, 7.734111e+00,0.510000, 6.870239e+00,0.510000, 2.760339e-01,
0.520000, 3.108813e+00,0.520000, 7.832497e+00,0.520000, 6.922251e+00,0.520000, 2.792666e-01,
0.530000, 3.108813e+00,0.530000, 7.941120e+00,0.530000, 6.979616e+00,0.530000, 2.825745e-01,
0.540000, 3.108813e+00,0.540000, 8.063786e+00,0.540000, 7.044327e+00,0.540000, 2.859856e-01,
0.550000, 3.108813e+00,0.550000, 8.186452e+00,0.550000, 7.109038e+00,0.550000, 2.893966e-01,
0.560000, 3.108813e+00,0.560000, 8.294584e+00,0.560000, 7.165878e+00,0.560000, 2.928081e-01,
0.570000, 3.108813e+00,0.570000, 8.361588e+00,0.570000, 7.200446e+00,0.570000, 2.962208e-01,
0.580000, 3.108813e+00,0.580000, 8.428592e+00,0.580000, 7.235014e+00,0.580000, 2.996335e-01,
0.590000, 3.108813e+00,0.590000, 8.470661e+00,0.590000, 7.256380e+00,0.590000, 3.030448e-01,
0.600000, 3.108813e+00,0.600000, 8.289844e+00,0.600000, 7.159742e+00,0.600000, 3.064438e-01,
0.610000, 3.108813e+00,0.610000, 8.109028e+00,0.610000, 7.063103e+00,0.610000, 3.098428e-01,
0.620000, 3.108813e+00,0.620000, 7.928212e+00,0.620000, 6.966464e+00,0.620000, 3.132418e-01,
0.630000, 3.108813e+00,0.630000, 7.645569e+00,0.630000, 6.816023e+00,0.630000, 3.165159e-01,
0.640000, 3.108813e+00,0.640000, 7.356442e+00,0.640000, 6.662155e+00,0.640000, 3.197821e-01,
0.650000, 3.108813e+00,0.650000, 7.067315e+00,0.650000, 6.508287e+00,0.650000, 3.230482e-01,
0.660000, 3.108813e+00,0.660000, 7.028894e+00,0.660000, 6.488348e+00,0.660000, 3.257291e-01,
0.670000, 3.108813e+00,0.670000, 7.061338e+00,0.670000, 6.506266e+00,0.670000, 3.282445e-01,
0.680000, 3.108813e+00,0.680000, 7.093782e+00,0.680000, 6.524184e+00,0.680000, 3.307599e-01,
0.690000, 3.108813e+00,0.690000, 7.408103e+00,0.690000, 6.680329e+00,0.690000, 3.324856e-01,
0.700000, 3.108813e+00,0.700000, 7.895821e+00,0.700000, 6.921504e+00,0.700000, 3.337255e-01,
0.710000, 3.108813e+00,0.710000, 8.383539e+00,0.710000, 7.162679e+00,0.710000, 3.349654e-01,
0.720000, 3.108813e+00,0.720000, 9.090602e+00,0.720000, 7.511416e+00,0.720000, 3.358428e-01,
0.730000, 3.108813e+00,0.730000, 1.005657e+01,0.730000, 7.987114e+00,0.730000, 3.362923e-01,
0.740000, 3.108813e+00,0.740000, 1.102253e+01,0.740000, 8.462812e+00,0.740000, 3.367418e-01,
0.750000, 3.108813e+00,0.750000, 1.163950e+01,0.750000, 8.769471e+00,0.750000, 3.373491e-01,
0.760000, 3.108813e+00,0.760000, 1.143491e+01,0.760000, 8.678207e+00,0.760000, 3.383275e-01,
0.770000, 3.108813e+00,0.770000, 1.123032e+01,0.770000, 8.586943e+00,0.770000, 3.393060e-01,
0.780000, 3.108813e+00,0.780000, 1.098261e+01,0.780000, 8.472647e+00,0.780000, 3.405849e-01,
0.790000, 3.108813e+00,0.790000, 1.046480e+01,0.790000, 8.214061e+00,0.790000, 3.437453e-01,
0.800000, 3.108813e+00,0.800000, 9.946999e+00,0.800000, 7.955476e+00,0.800000, 3.469058e-01,
0.810000, 3.108813e+00,0.810000, 9.429193e+00,0.810000, 7.696890e+00,0.810000, 3.500663e-01,
0.820000, 3.108813e+00,0.820000, 8.520748e+00,0.820000, 7.217206e+00,0.820000, 3.535192e-01,
0.830000, 3.108813e+00,0.830000, 7.603172e+00,0.830000, 6.732354e+00,0.830000, 3.569789e-01,
0.840000, 3.108813e+00,0.840000, 6.685596e+00,0.840000, 6.247502e+00,0.840000, 3.604386e-01,
0.850000, 3.108813e+00,0.850000, 6.297107e+00,0.850000, 6.040207e+00,0.850000, 3.628594e-01,
0.860000, 3.108813e+00,0.860000, 6.027393e+00,0.860000, 5.895221e+00,0.860000, 3.650471e-01,
0.870000, 3.108813e+00,0.870000, 5.757678e+00,0.870000, 5.750234e+00,0.870000, 3.672348e-01,
0.880000, 3.108813e+00,0.880000, 5.681070e+00,0.880000, 5.708839e+00,0.880000, 3.675864e-01,
0.890000, 3.108813e+00,0.890000, 5.705647e+00,0.890000, 5.721725e+00,0.890000, 3.669761e-01,
0.900000, 3.108813e+00,0.900000, 5.730225e+00,0.900000, 5.734611e+00,0.900000, 3.663657e-01,
0.910000, 3.108813e+00,0.910000, 5.933776e+00,0.910000, 5.850492e+00,0.910000, 3.647898e-01,
0.920000, 3.108813e+00,0.920000, 6.319422e+00,0.920000, 6.071164e+00,0.920000, 3.622316e-01,
0.930000, 3.108813e+00,0.930000, 6.705068e+00,0.930000, 6.291836e+00,0.930000, 3.596734e-01,
0.940000, 3.108813e+00,0.940000, 7.065829e+00,0.940000, 6.495825e+00,0.940000, 3.568426e-01,
0.950000, 3.108813e+00,0.950000, 7.377232e+00,0.950000, 6.666726e+00,0.950000, 3.534712e-01,
0.960000, 3.108813e+00,0.960000, 7.688636e+00,0.960000, 6.837627e+00,0.960000, 3.500998e-01,
0.970000, 3.108813e+00,0.970000, 7.990552e+00,0.970000, 7.002168e+00,0.970000, 3.468213e-01,
0.980000, 3.108813e+00,0.980000, 8.247648e+00,0.980000, 7.136662e+00,0.980000, 3.439819e-01,
0.990000, 3.108813e+00,0.990000, 8.504744e+00,0.990000, 7.271156e+00,0.990000, 3.411424e-01,
1.000000, 3.108813e+00,1.000000, 8.764668e+00,1.000000, 7.406873e+00,1.000000, 3.383163e-01,
1.010000, 3.108813e+00,1.010000, 9.220961e+00,1.010000, 7.627516e+00,1.010000, 3.364140e-01,
1.020000, 3.108813e+00,1.020000, 9.677254e+00,1.020000, 7.848160e+00,1.020000, 3.345118e-01,
