//t, Inflow, t, SolidsInflowConcentration, t, Coagulant_Concentration, t, Solids_Concentration, 
0.000000, 0.000000e+00,0.000000, 0.000000e+00,0.000000, 0.000000e+00,0.000000, 0.000000e+00,
0.010000, 8.186037e+00,0.010000, 2.070168e+01,0.010000, 1.235918e+01,0.010000, 7.332442e-02,
0.020000, 8.186037e+00,0.020000, 2.262816e+01,0.020000, 1.301916e+01,0.020000, 1.546645e-01,
0.030000, 8.186037e+00,0.030000, 2.455464e+01,0.030000, 1.367914e+01,0.030000, 2.534611e-01,
0.040000, 8.186037e+00,0.040000, 2.648112e+01,0.040000, 1.433912e+01,0.040000, 3.607317e-01,
0.050000, 8.186037e+00,0.050000, 2.672962e+01,0.050000, 1.442496e+01,0.050000, 4.741455e-01,
0.060000, 8.186037e+00,0.060000, 2.653354e+01,0.060000, 1.435868e+01,0.060000, 5.891708e-01,
0.070000, 8.186037e+00,0.070000, 2.465948e+01,0.070000, 1.371826e+01,0.070000, 7.099389e-01,
0.080000, 8.186037e+00,0.080000, 2.278542e+01,0.080000, 1.307784e+01,0.080000, 8.307070e-01,
0.090000, 8.186037e+00,0.090000, 2.282605e+01,0.090000, 1.305747e+01,0.090000, 9.275741e-01,
0.100000, 8.186037e+00,0.100000, 2.381607e+01,0.100000, 1.334454e+01,0.100000, 1.012590e+00,
0.110000, 8.186037e+00,0.110000, 2.480609e+01,0.110000, 1.363162e+01,0.110000, 1.097606e+00,
0.120000, 8.186037e+00,0.120000, 2.742330e+01,0.120000, 1.444564e+01,0.120000, 1.171802e+00,
0.130000, 8.186037e+00,0.130000, 3.161630e+01,0.130000, 1.576996e+01,0.130000, 1.235521e+00,
0.140000, 8.186037e+00,0.140000, 3.580930e+01,0.140000, 1.709428e+01,0.140000, 1.299240e+00,
0.150000, 8.186037e+00,0.150000, 3.922620e+01,0.150000, 1.814734e+01,0.150000, 1.361507e+00,
0.160000, 8.186037e+00,0.160000, 4.118602e+01,0.160000, 1.869111e+01,0.160000, 1.421048e+00,
0.170000, 8.186037e+00,0.170000, 4.314584e+01,0.170000, 1.923488e+01,0.170000, 1.480588e+00,
0.180000, 8.186037e+00,0.180000, 4.494694e+01,0.180000, 1.973225e+01,0.180000, 1.545198e+00,
0.190000, 8.186037e+00,0.190000, 4.605815e+01,0.190000, 2.002792e+01,0.190000, 1.631841e+00,
0.200000, 8.186037e+00,0.200000, 4.716935e+01,0.200000, 2.032359e+01,0.200000, 1.718484e+00,
0.210000, 8.186037e+00,0.210000, 4.824640e+01,0.210000, 2.061022e+01,0.210000, 1.805484e+00,
0.220000, 8.186037e+00,0.220000, 4.807090e+01,0.220000, 2.056514e+01,0.220000, 1.905576e+00,
0.230000, 8.186037e+00,0.230000, 4.789540e+01,0.230000, 2.052006e+01,0.230000, 2.005669e+00,
0.240000, 8.186037e+00,0.240000, 4.771990e+01,0.240000, 2.047498e+01,0.240000, 2.105761e+00,
0.250000, 8.186037e+00,0.250000, 4.714353e+01,0.250000, 2.032408e+01,0.250000, 2.206920e+00,
0.260000, 8.186037e+00,0.260000, 4.650517e+01,0.260000, 2.015682e+01,0.260000, 2.308244e+00,
0.270000, 8.186037e+00,0.270000, 4.586680e+01,0.270000, 1.998956e+01,0.270000, 2.409568e+00,
0.280000, 8.186037e+00,0.280000, 4.507939e+01,0.280000, 1.978173e+01,0.280000, 2.501671e+00,
0.290000, 8.186037e+00,0.290000, 4.422979e+01,0.290000, 1.955696e+01,0.290000, 2.589927e+00,
0.300000, 8.186037e+00,0.300000, 4.338019e+01,0.300000, 1.933219e+01,0.300000, 2.678182e+00,
0.310000, 8.186037e+00,0.310000, 4.241220e+01,0.310000, 1.907052e+01,0.310000, 2.755816e+00,
0.320000, 8.186037e+00,0.320000, 4.134540e+01,0.320000, 1.877804e+01,0.320000, 2.824586e+00,
0.330000, 8.186037e+00,0.330000, 4.027860e+01,0.330000, 1.848556e+01,0.330000, 2.893355e+00,
0.340000, 8.186037e+00,0.340000, 3.915173e+01,0.340000, 1.817131e+01,0.340000, 2.954044e+00,
0.350000, 8.186037e+00,0.350000, 3.792873e+01,0.350000, 1.782222e+01,0.350000, 3.001801e+00,
0.360000, 8.186037e+00,0.360000, 3.670573e+01,0.360000, 1.747314e+01,0.360000, 3.049559e+00,
0.370000, 8.186037e+00,0.370000, 3.545544e+01,0.370000, 1.711416e+01,0.370000, 3.092607e+00,
0.380000, 8.186037e+00,0.380000, 3.411066e+01,0.380000, 1.672094e+01,0.380000, 3.119347e+00,
0.390000, 8.186037e+00,0.390000, 3.276588e+01,0.390000, 1.632772e+01,0.390000, 3.146088e+00,
0.400000, 8.186037e+00,0.400000, 3.146651e+01,0.400000, 1.594708e+01,0.400000, 3.171543e+00,
0.410000, 8.186037e+00,0.410000, 3.083593e+01,0.410000, 1.575176e+01,0.410000, 3.178078e+00,
0.420000, 8.186037e+00,0.420000, 3.020534e+01,0.420000, 1.555644e+01,0.420000, 3.184612e+00,
0.430000, 8.186037e+00,0.430000, 2.957476e+01,0.430000, 1.536111e+01,0.430000, 3.191146e+00,
